Source URL,Product Name,Product Price,Product Score,Product_Image,Product Specifications_1,Product Specifications_2,Product Specifications_3,Product Specifications_4,Product Specifications_5,Product Specifications_6,Product Specifications_7,Product Specifications_8
https://www.zoomit.ir/product/list/tv/,ال جی NANO75 مدل 50 اینچ,"24,750,000",4,https://api2.zoomit.ir/media/652cfdf18716201626cfa101?w=1920&q=75,49.5 اینچ , VA LCD,2 بلندگو , 20 وات,12.4 کیلوگرم , 23.2 × 70.8 × 112.1 سانتی‌متر,2160 × 3840 , 4K-UHD
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 13 اپل نسخه 2024,"69,950,000",4.1,https://api2.zoomit.ir/media/663a44c3a55162c757fca1c7?w=1920&q=75,13 اینچ,2064x2752 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8/16 گیگابایت رم,اپل M4,10290 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پد 6 شیائومی,"18,600,000",4.5,https://api2.zoomit.ir/media/66b77da1dc4961c56dd1d43e?w=1920&q=75,11.0 اینچ,1800x2880 پیکسل,13 مگاپیکسل,سلفی 8 مگاپیکسل,6/8 گیگابایت رم,Snapdragon 870 5G,8840 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 11 اپل نسخه 2022,"52,400,000",4.6,https://api2.zoomit.ir/media/638bb8db8b284bb39ca5106b?w=1920&q=75,11 اینچ , 1668x2388 پیکسل,12/10 مگاپیکسل , سلفی 12 مگاپیکسل,8/16 گیگابایت رم , Apple M2,7538 میلی‌آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 اولترا سامسونگ,"62,400,000",4.6,https://api2.zoomit.ir/media/6683bad8772792639dec84c3?w=1920&q=75,14.6 اینچ , 1848x2960 پیکسل,13/8 مگاپیکسل , سلفی 12/12 مگاپیکسل,12/16 گیگابایت رم , Snapdragon 8 Gen 2,11200 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد 10.9 اپل نسخه 2022,"20,100,000",4.4,https://api2.zoomit.ir/media/638b5cbc10004a8ed65eab23?w=1920&q=75,10.9 اینچ , 1640x2360 پیکسل,12 مگاپیکسل , سلفی 12 مگاپیکسل,4 گیگابایت رم, A14 Bionic,7606 میلی‌آمپر ساعت, لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پوکو پد شیائومی,"15,600,000",4.6,https://api2.zoomit.ir/media/6651a30e772792639debd4c8?w=1920&q=75,12.1 اینچ,1600x2560 پیکسل,8 مگاپیکسل,سلفی 8 مگاپیکسل,8 گیگابایت رم,Snapdragon 7s Gen 2,10000 میلی‌آمپر ساعت,شارژ سریع 33 وات
https://www.zoomit.ir/product/list/tablet/,ردمی پد SE شیائومی,"11,090,000",4.1,https://api2.zoomit.ir/media/652d2114eb21a6b54f51351a?w=1920&q=75,11.0 اینچ , 1200x1920 پیکسل,8 مگاپیکسل , سلفی 5 مگاپیکسل,4/6/8 گیگابایت رم , Snapdragon 680 4G,8000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب A9 سامسونگ,"7,100,000",4.3,https://api2.zoomit.ir/media/65cc9085ad00028634ae8fe4?w=1920&q=75,8.7 اینچ , 800x1340 پیکسل,8 مگاپیکسل , سلفی 2 مگاپیکسل,4/8 گیگابایت رم , Helio G99,5100 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/headphone/,کیو سی وای T18 MeloBuds,"1,252,000",4.1,https://api2.zoomit.ir/media/652d03378716201626d08393?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , -,10 میلی‌متر , پشت بسته,نامشخص , -
https://www.zoomit.ir/product/list/headphone/,اپل ایرپاد نسل سوم,"7,899,000",4.3,https://api2.zoomit.ir/media/652d01e48716201626d05441?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 8.56 گرم,فاقد حذف نویز فعال , پشت بسته,- , -
https://www.zoomit.ir/product/list/headphone/,هایلو GT7,"1,300,000",5,https://api2.zoomit.ir/media/652d006feb21a6b54f4fd63c?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , 7.8 گرم,- , پشت بسته,- , -
https://www.zoomit.ir/product/list/headphone/,انکر SoundCore Life P3,"2,760,000",5,https://api2.zoomit.ir/media/652cfe8d8716201626cfbecf?w=1920&q=75,بی سیم , دارای میکروفون,تو گوشی , -,دارای حذف نویز فعال , پشت بسته,16 اهم , 20-20000 هرتز
https://www.zoomit.ir/product/list/headphone/,سونی WH-1000XM5,"16,345,000",4.1,https://api2.zoomit.ir/media/652d209d8716201626d15e8b?w=1920&q=75,بی سیم و باسیم , دارای میکروفون,دور گوشی , 250 گرم,دارای حذف نویز فعال , پشت بسته,48 اهم , 4-40000 هرتز
https://www.zoomit.ir/product/list/headphone/,سی ام اف Buds Pro,"2,450,000",5,https://api2.zoomit.ir/media/65d9a6b0b5484d0cca6f63b7?w=1920&q=75,بی‌سیم,دارای میکروفون,تو گوشی,9.6 گرم,دارای حذف نویز فعال,پشت بسته,امپدانس نامشخص,-
https://www.zoomit.ir/product/list/tablet/,گلکسی تب A9 پلاس سامسونگ,"10,840,000",4.5,https://api2.zoomit.ir/media/65537b2fac3634182f48c55d?w=1920&q=75,11.0 اینچ,1200x1920 پیکسل,8 مگاپیکسل,سلفی 5 مگاپیکسل,4/8 گیگابایت رم,Snapdragon 695 5G,7040 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پد 6 اس پرو شیائومی,"33,449,000",4.6,https://api2.zoomit.ir/media/65d4a11b412e5bb22d864c40?w=1920&q=75,12.4 اینچ,2032x3048 پیکسل,50/2 مگاپیکسل,سلفی 32 مگاپیکسل,8/12/16 گیگابایت رم,Snapdragon 8 Gen 2,10000 میلی‌آمپر ساعت,شارژ سریع 120 وات
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 سامسونگ,"35,500,000",4,https://api2.zoomit.ir/media/6683d8fd772792639dec8598?w=1920&q=75,11.0 اینچ , 1600x2560 پیکسل,13 مگاپیکسل , سلفی 12 مگاپیکسل,8/12 گیگابایت رم , Snapdragon 8 Gen 2,8400 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب S9 FE سامسونگ,"23,840,000",4.5,https://api2.zoomit.ir/media/652d215b8716201626d18505?w=1920&q=75,10.9 اینچ , 1440x2304 پیکسل,8 مگاپیکسل , سلفی 12 مگاپیکسل,6/8 گیگابایت رم , Exynos 1380,8000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 11 اپل نسخه 2024,"55,899,000",4.7,https://api2.zoomit.ir/media/663a43d0a55162c757fca1a6?w=1920&q=75,11 اینچ,1668x2420 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8/16 گیگابایت رم,اپل M4,8160 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 9 پلاس سامسونگ,"43,900,000",4.2,https://api2.zoomit.ir/media/6683d4fd772792639dec8576?w=1920&q=75,12.4 اینچ , 1752x2800 پیکسل,13/8 مگاپیکسل , سلفی 12 مگاپیکسل,12 گیگابایت رم , Snapdragon 8 Gen 2,10090 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی اس 23 اولترا سامسونگ,"53,400,000",4.7,https://api2.zoomit.ir/media/652d05458716201626d0d476?w=1920&q=75,6.8 اینچ , 1440x3088 پیکسل,200/12/10/10 مگاپیکسل , سلفی 12 مگاپیکسل,8/12 گیگابایت رم , Snapdragon 8 Gen 2,5000 میلی آمپر ساعت , لیتیوم یونی
https://www.zoomit.ir/product/list/tablet/,آیپد ایر 2022 اپل,"34,350,000",4,https://api2.zoomit.ir/media/652cfe23eb21a6b54f4f66f8?w=1920&q=75,10.9 اینچ , 1640x2360 پیکسل,12 مگاپیکسل , سلفی 12 مگاپیکسل,8 گیگابایت رم , اپل M1,28.6 وات ساعت , لیتیوم یونی
https://www.zoomit.ir/product/list/tablet/,گلکسی تب S9 FE پلاس سامسونگ,"28,890,000",4.1,https://api2.zoomit.ir/media/652d219b8716201626d192ad?w=1920&q=75,12.4 اینچ , 1600x2560 پیکسل,8/8 مگاپیکسل , سلفی 12 مگاپیکسل,8/12 گیگابایت رم , Exynos 1380,10090 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد ایر 11 اپل نسخه 2024,"34,250,000",4,https://api2.zoomit.ir/media/663a4994a55162c757fca219?w=1920&q=75,11 اینچ,1640x2360 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8 گیگابایت رم,اپل M2,28.93 وات‌ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,وان پلاس پد,"29,400,000",4.4,https://api2.zoomit.ir/media/652d20888716201626d15a37?w=1920&q=75,11.61 اینچ , 2000x2800 پیکسل,13 مگاپیکسل , سلفی 8 مگاپیکسل,8/12 گیگابایت رم , Dimensity 9000,9510 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 6 لایت سامسونگ نسخه 2022,"20,990,000",4.7,https://api2.zoomit.ir/media/670fc55a874a99e4aefce4aa?w=1920&q=75,10.4 اینچ,1200x2000 پیکسل,8 مگاپیکسل,سلفی 5 مگاپیکسل,4 گیگابایت رم,Snapdragon 720G,7040 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,ردمی پد پرو شیائومی,"15,899,000",4,https://api2.zoomit.ir/media/661ba857a55162c757fc4f67?w=1920&q=75,12.1 اینچ,1600x2560 پیکسل,8 مگاپیکسل,سلفی 8 مگاپیکسل,6/8 گیگابایت رم,Snapdragon 7s Gen 2,10000 میلی‌آمپر ساعت,شارژ سریع 33 وات
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 8 اولترا سامسونگ,"48,319,000",4.8,https://api2.zoomit.ir/media/670f81517e4d572cca61566a?w=1920&q=75,14.6 اینچ , 1848x2960 پیکسل,13/6 مگاپیکسل , سلفی 12/12 مگاپیکسل,8/12/16 گیگابایت رم , Snapdragon 8 Gen 1,11200 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 12 پرو شیائومی,"11,649,000",4.1,https://api2.zoomit.ir/media/652d06f68716201626d12166?w=1920&q=75,6.67 اینچ , 1080x2400 پیکسل,50/8/2 مگاپیکسل , سلفی 16 مگاپیکسل,6/8/12 گیگابایت رم , Dimensity 1080,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A54 سامسونگ,"18,800,000",4.3,https://api2.zoomit.ir/media/6540d64e5641fa531bdc6ab5?w=1920&q=75,6.4 اینچ,1080x2340 پیکسل,50/12/5 مگاپیکسل,سلفی 32 مگاپیکسل,4/6/8 گیگابایت رم,Exynos 1380,5000 میلی‌آمپر ساعت, لیتیوم یونی
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 13 پرو شیائومی,"18,976,000",4.4,https://api2.zoomit.ir/media/652d20d18716201626d168d6?w=1920&q=75,6.67 اینچ,1220x2712 پیکسل,200/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,8/12/16 گیگابایت رم,Snapdragon 7s Gen 2,5100 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی اس 24 اولترا سامسونگ,"59,027,000",4.4,https://api2.zoomit.ir/media/66446db1772792639debb10d?w=1920&q=75,6.8 اینچ,1440x3120 پیکسل,200/50/12/10 مگاپیکسل,سلفی 12 مگاپیکسل,12 گیگابایت رم,Snapdragon 8 Gen 3,5000 میلی‌آمپر ساعت,لیتیوم یونی
https://www.zoomit.ir/product/list/mobile/,پوکو X6 پرو شیائومی,"16,720,000",4.2,https://api2.zoomit.ir/media/65a244dadb28d1d08cc7dd38?w=1920&q=75,6.67 اینچ,1220x2712 پیکسل,64/8/2 مگاپیکسل ,سلفی 16 مگاپیکسل,8/12 گیگابایت رم,Dimensity 8300 Ultra,5000 میلی‌آمپر ساعت,شارژ سریع 67 وات
https://www.zoomit.ir/product/list/mobile/,گلکسی A34 سامسونگ,"14,050,000",4.3,https://api2.zoomit.ir/media/652d05d68716201626d0eb25?w=1920&q=75,6.6 اینچ , 1080x2340 پیکسل,48/8/5 مگاپیکسل , سلفی 13 مگاپیکسل,6/8 گیگابایت رم , Dimensity 1080,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A55 سامسونگ,"17,803,000",4.2,https://api2.zoomit.ir/media/65ef3aa267794fc357aff517?w=1920&q=75,6.6 اینچ,1080x2340 پیکسل,50/12/5 مگاپیکسل,سلفی 32 مگاپیکسل,6/8/12 گیگابایت رم,Exynos 1480,5000 میلی‌آمپر ساعت,لیتیوم یونی
https://www.zoomit.ir/product/list/mobile/,گلکسی A14 سامسونگ,"8,650,000",4.2,https://api2.zoomit.ir/media/664446dc772792639debafd4?w=1920&q=75,6.6 اینچ , 1080x2408 پیکسل,50/5/2 مگاپیکسل , سلفی 13 مگاپیکسل,4/6 گیگابایت رم , Helio G80,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 13 پرو پلاس شیائومی,"20,186,000",4,https://api2.zoomit.ir/media/66112915bd4454ff2d89afd2?w=1920&q=75,6.67 اینچ,1220x2712 پیکسل,200/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,8/12/16 گیگابایت رم,Dimensity 7200 Ultra,5000 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد ایر 13 اپل نسخه 2024,"42,799,000",4.1,https://api2.zoomit.ir/media/663a472ea55162c757fca1f8?w=1920&q=75,13 اینچ,2048x2732 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8 گیگابایت رم,اپل M2,36.59 وات‌ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,آیپد مینی 2021 اپل,"25,250,000",4.1,https://api2.zoomit.ir/media/670f5cc3882b3c1a2e0f8d62?w=1920&q=75,8.3 اینچ,2266×1488 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,4 گیگابایت رم,Apple A15 Bionic,5078 میلی‌آمپر ساعت,لیتیوم یونی
https://www.zoomit.ir/product/list/tablet/,پیکسل گوگل,"41,500,000",5,https://api2.zoomit.ir/media/652d06d8eb21a6b54f50d9dc?w=1920&q=75,10.95 اینچ , 1600x2560 پیکسل,8 مگاپیکسل , سلفی 8 مگاپیکسل,8 گیگابایت رم , Google Tensor G2,27 وات‌ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب A8 10.5 سامسونگ نسخه 2021,"13,600,000",4.5,https://api2.zoomit.ir/media/652d0662eb21a6b54f50c321?w=1920&q=75,10.5 اینچ , 1200x1920 پیکسل,8 مگاپیکسل , سلفی 5 مگاپیکسل,3/4 گیگابایت رم , Unisoc Tiger T618,7040 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گرین لیون G-20 اولترا,"9,990,000",4.3,https://api2.zoomit.ir/media/65658b518d35dab79ef67c38?w=1920&q=75,10.1 اینچ,1200x1920 پیکسل,13 مگاپیکسل,سلفی 5 مگاپیکسل,6 گیگابایت رم,Unisoc Tiger T606,5000 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب اس 6 لایت سامسونگ نسخه 2024,"16,110,000",4.1,https://api2.zoomit.ir/media/66026c0867794fc357b01b0d?w=1920&q=75,10.4 اینچ,1200x2000 پیکسل,8 مگاپیکسل,سلفی 5 مگاپیکسل,4 گیگابایت رم,8 هسته‌ای,7040 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A15 سامسونگ,"8,097,000",4.1,https://api2.zoomit.ir/media/6589acb3eb3279f2c0621677?w=1920&q=75,6.5 اینچ,1080x2340 پیکسل,50/5/2 مگاپیکسل,سلفی 13 مگاپیکسل,4/6/8 گیگابایت رم,Helio G99,5000 میلی‌آمپر ساعت,شارژ سریع 25 وات
https://www.zoomit.ir/product/list/mobile/,گلکسی اس 23 اف ای سامسونگ,"26,910,000",4.4,https://api2.zoomit.ir/media/652d21d1eb21a6b54f515a83?w=1920&q=75,6.4 اینچ,1080x2340 پیکسل,50/12/8 مگاپیکسل,سلفی 10 مگاپیکسل,8 گیگابایت رم,Exynos 2200,4500 میلی‌آمپر ساعت,لیتیوم یونی
https://www.zoomit.ir/product/list/mobile/,ردمی 12 شیائومی,"7,182,000",4.3,https://api2.zoomit.ir/media/65bf77b7381b5915be4f1746?w=1920&q=75,6.79 اینچ,1080x2460 پیکسل,50/8/2 مگاپیکسل,سلفی 8 مگاپیکسل,2/4/6/8 گیگابایت رم,Helio G88,5000 میلی آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی اس 23 سامسونگ,"48,300,000",4.3,https://api2.zoomit.ir/media/652d05418716201626d0d3f2?w=1920&q=75,6.1 اینچ , 1080x2340 پیکسل,50/12/10 مگاپیکسل , سلفی 12 مگاپیکسل,8 گیگابایت رم , Snapdragon 8 Gen 2,3900 میلی آمپر ساعت , لیتیوم‌ یونی
https://www.zoomit.ir/product/list/mobile/,شیائومی 12T پرو,"32,000,000",4.3,https://api2.zoomit.ir/media/65b77addad00028634ae5b8e?w=1920&q=75,6.67 اینچ , 1220x2712 پیکسل,200/8/2 مگاپیکسل , سلفی 20 مگاپیکسل,8/12 گیگابایت رم , Snapdragon 8+ Gen 1,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A35 سامسونگ,"14,006,000",4.3,https://api2.zoomit.ir/media/65ef3d2ebd4454ff2d896cb3?w=1920&q=75,6.6 اینچ,1080x2340 پیکسل,50/8/5 مگاپیکسل,سلفی 13 مگاپیکسل,6/8 گیگابایت رم,Exynos 1380,5000 میلی‌آمپر ساعت,شارژ سریع 25 وات
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 13 شیائومی 4G,"9,114,000",4.5,https://api2.zoomit.ir/media/65a52c15fd49184092c4626f?w=1920&q=75,6.67 اینچ,1080x2400 پیکسل,108/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,6/8 گیگابایت رم,Snapdragon 685,5000 میلی‌آمپر ساعت,شارژ سریع 33 وات
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 12S شیائومی,"7,899,000",4.5,https://api2.zoomit.ir/media/66114350bd4454ff2d89b0d4?w=1920&q=75,6.43 اینچ , 1080x2400 پیکسل,108/8/2 مگاپیکسل , سلفی 12 مگاپیکسل,6/8 گیگابایت رم , Helio G96,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,شیائومی 13T پرو,"33,799,000",4.1,https://api2.zoomit.ir/media/652d20f7eb21a6b54f512f70?w=1920&q=75,6.67 اینچ , 1220x2712 پیکسل,50/50/12 مگاپیکسل , سلفی 20 مگاپیکسل,12/16 گیگابایت رم , Dimensity 9200+,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,شیائومی 14 پرو,"54,500,000",4.2,https://api2.zoomit.ir/media/66ec1e2e377ff4d41138bfff?w=1920&q=75,6.73 اینچ,1440x3200 پیکسل,50/50/50 مگاپیکسل,سلفی 32 مگاپیکسل,12/16 گیگابایت رم,Snapdragon 8 Gen 3,4880 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A25 سامسونگ,"9,856,000",4.3,https://api2.zoomit.ir/media/658c63b4df73096be8d6058a?w=1920&q=75,6.5 اینچ,1080x2340 پیکسل,50/8/2 مگاپیکسل,سلفی 13 مگاپیکسل,6/8 گیگابایت رم,Exynos 1280,5000 میلی‌آمپر ساعت,شارژ سریع 25 وات
https://www.zoomit.ir/product/list/mobile/,شیائومی 13 اولترا,"57,900,000",4.3,https://api2.zoomit.ir/media/652d2009eb21a6b54f51005a?w=1920&q=75,6.73 اینچ , 1440x3200 پیکسل,50.3/50/50/50 مگاپیکسل , سلفی 32 مگاپیکسل,12/16 گیگابایت رم , Snapdragon 8 Gen 2,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی اس 24 سامسونگ,"49,849,000",4.4,https://api2.zoomit.ir/media/65a8105b881b9173c370e6ea?w=1920&q=75,6.2 اینچ,1080x2340 پیکسل,50/12/10 مگاپیکسل,سلفی 12 مگاپیکسل,8/12 گیگابایت رم,Exynos 2400,4000 میلی‌آمپر ساعت,لیتیوم‌ یونی
https://www.zoomit.ir/product/list/mobile/,شیائومی 12T,"20,000,000",4,https://api2.zoomit.ir/media/652d03adeb21a6b54f505336?w=1920&q=75,6.67 اینچ , 1220x2712 پیکسل,108/8/2 مگاپیکسل , سلفی 20 مگاپیکسل,8 گیگابایت رم , Dimensity 8100-Ultra,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,پوکو X6 شیائومی,"14,793,000",4.3,https://api2.zoomit.ir/media/65a246f0fd49184092c456cb?w=1920&q=75,6.67 اینچ,1220x2712 پیکسل,64/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,8/12 گیگابایت رم,Snapdragon 7s Gen 2,5100 میلی‌آمپر ساعت,شارژ سریع 67 وات
https://www.zoomit.ir/product/list/mobile/,شیائومی 13T,"25,720,000",4.5,https://api2.zoomit.ir/media/652d20f78716201626d17102?w=1920&q=75,6.67 اینچ , 1220x2712 پیکسل,50/50/12 مگاپیکسل , سلفی 20 مگاپیکسل,8/12 گیگابایت رم , Dimensity 8200 Ultra,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 12 پرو شیائومی 4G,"11,419,000",4,https://api2.zoomit.ir/media/66ec00bc377ff4d41138bf1c?w=1920&q=75,6.67 اینچ , 1080x2400 پیکسل,108/8/2/2 مگاپیکسل , سلفی 16 مگاپیکسل,6/8 گیگابایت رم , Snapdragon 732G,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,شیائومی 14 اولترا,"57,990,000",4.2,https://api2.zoomit.ir/media/65d781a6412e5bb22d8654ca?w=1920&q=75,6.73 اینچ,1440x3200 پیکسل,50/50/50/50 مگاپیکسل,سلفی 32 مگاپیکسل,12/16 گیگابایت رم,Snapdragon 8 Gen 3,5300 میلی‌آمپر ساعت,شارژ سریع 90 وات
https://www.zoomit.ir/product/list/mobile/,پوکو F6 پرو شیائومی,"28,900,000",4.1,https://api2.zoomit.ir/media/664f8e54772792639debcfe3?w=1920&q=75,6.67 اینچ,1440x3200 پیکسل,50/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,12/16 گیگابایت رم,Snapdragon 8 Gen 2,5000 میلی‌آمپر ساعت,شارژ سریع 120 وات
https://www.zoomit.ir/product/list/mobile/,گلکسی زد فلیپ 5 سامسونگ,"44,490,000",4.3,https://api2.zoomit.ir/media/652d20758716201626d1563b?w=1920&q=75,6.7 اینچ , 1080x2640 پیکسل,12/12 مگاپیکسل , سلفی 10 مگاپیکسل,8 گیگابایت رم , Snapdragon 8 Gen 2,3700 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A04s سامسونگ,"8,300,000",4.4,https://api2.zoomit.ir/media/65be0dc4381b5915be4f1207?w=1920&q=75,6.5 اینچ , 720x1600 پیکسل,50/2/2 مگاپیکسل , سلفی 5 مگاپیکسل,3/4 گیگابایت رم , Exynos 850,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A05s سامسونگ,"5,207,000",4.6,https://api2.zoomit.ir/media/652d20daeb21a6b54f5128f0?w=1920&q=75,6.7 اینچ , 1080x2400 پیکسل,50/2/2 مگاپیکسل , سلفی 13 مگاپیکسل,4/6 گیگابایت رم , Snapdragon 680 4G,5000 میلی آمپر ساعت , لیتیوم پلیمری
